pool,source,check,reason,points,penalty,section
,ACAN.PA,1 check(s),"reitEbitdaInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_source
,ACB,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,ACHR-WT,1 check(s),"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_source
,ADN.TO,2 check(s),"no usable vendor data for: depreciation rate (DEPI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: depreciation rate (DEPI)",2.0,-0.02,per_source
,ADYEN.AS,3 check(s),"no usable vendor data for: SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI) | uInterestCoverage: 2 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 6 row(s) that compute.",4.0,-0.04,per_source
,AGL,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,AGMR.TO,2 check(s),"no usable vendor data for: receivables days (DSRI), gross margin (GMI), sales growth (SGI), depreciation rate (DEPI), SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: receivables days (DSRI), gross margin (GMI), sales growth (SGI), depreciation rate (DEPI), SG&A intensity (SGAI)",4.0,-0.04,per_source
,AHG,1 check(s),"uInterestCoverage: 7 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",7.0,-0.07,per_source
,AIF.TO,1 check(s),"reitEbitdaInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,AIFA,1 check(s),"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_source
,AIN,2 check(s),"no usable vendor data for: gross margin (GMI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: gross margin (GMI)",2.0,-0.02,per_source
,AIRG,1 check(s),"uInterestCoverage: 8 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 0 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_source
,AJAX.AS,2 check(s),"no usable vendor data for: gross margin (GMI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: gross margin (GMI)",2.0,-0.02,per_source
,AKBA,2 check(s),"the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: fewer than half the trailing-year periods are computable (1 of 4), so the mean would not be a trailing-year mean | uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",2.0,-0.02,per_source
,AKW.PA,2 check(s),"no usable vendor data for: gross margin (GMI), SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: gross margin (GMI), SG&A intensity (SGAI)",3.0,-0.03,per_source
,AL2SI.PA,3 check(s),"no usable vendor data for: receivables days (DSRI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: receivables days (DSRI) | uInterestCoverage: 4 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 3 row(s) is under the 6-row partial-window floor.",6.0,-0.06,per_source
,ALAR,1 check(s),"uInterestCoverage: 7 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 1 row(s) is under the 6-row partial-window floor.",7.0,-0.07,per_source
,ALATI.PA,2 check(s),"no usable vendor data for: gross margin (GMI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: gross margin (GMI)",2.0,-0.02,per_source
,ALAUD.PA,1 check(s),"uInterestCoverage: 5 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 3 row(s) is under the 6-row partial-window floor.",5.0,-0.05,per_source
,ALBFR.PA,2 check(s),"no usable vendor data for: SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI)",2.0,-0.02,per_source
,ALBIZ.PA,3 check(s),"no usable vendor data for: SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI) | uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",3.0,-0.03,per_source
,ALBON.PA,1 check(s),"uInterestCoverage: 5 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 3 row(s) is under the 6-row partial-window floor.",5.0,-0.05,per_source
,ALBOU.PA,2 check(s),"no usable vendor data for: gross margin (GMI), SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: gross margin (GMI), SG&A intensity (SGAI)",3.0,-0.03,per_source
,ALCAF.PA,1 check(s),"uInterestCoverage: 4 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 4 row(s) is under the 6-row partial-window floor.",4.0,-0.04,per_source
,ALCAT.PA,3 check(s),"no usable vendor data for: SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI) | uInterestCoverage: 6 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 2 row(s) is under the 6-row partial-window floor.",8.0,-0.08,per_source
,ALCIS.PA,2 check(s),"no usable vendor data for: SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI)",2.0,-0.02,per_source
,ALDAR.PA,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,ALDEL.PA,3 check(s),"no usable vendor data for: gross margin (GMI), SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: gross margin (GMI), SG&A intensity (SGAI) | uInterestCoverage: 2 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 6 row(s) that compute.",5.0,-0.05,per_source
,ALDLS.PA,3 check(s),"no usable vendor data for: SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI) | uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",3.0,-0.03,per_source
,ALDMS.PA,2 check(s),"no usable vendor data for: gross margin (GMI), SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: gross margin (GMI), SG&A intensity (SGAI)",3.0,-0.03,per_source
,ALDNX.PA,3 check(s),"no usable vendor data for: SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: SG&A intensity (SGAI) | uInterestCoverage: 5 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was ABSTAINED -- 3 row(s) is under the 6-row partial-window floor.",7.0,-0.07,per_source
,ALDVI.PA,1 check(s),"uInterestCoverage: 2 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 6 row(s) that compute.",2.0,-0.02,per_source
,ALECP.PA,1 check(s),"uInterestCoverage: 1 of 8 available rows are not computable AND report a positive `totalDebt` on the SAME row, so the refusal cannot mean the flag is inapplicable to this company -- it is missing data. Flag was JUDGED on the 7 row(s) that compute.",1.0,-0.01,per_source
,ALFEN.AS,2 check(s),"no usable vendor data for: gross margin (GMI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: gross margin (GMI)",2.0,-0.02,per_source
,ALFLE.PA,2 check(s),"no usable vendor data for: gross margin (GMI), SG&A intensity (SGAI) | the Beneish M-score could not be formed for this name, so the manipulation assessment is ABSENT -- not clean: no usable vendor data for: gross margin (GMI), SG&A intensity (SGAI)",3.0,-0.03,per_source
