source_a,source_b,n_shared,name_a,name_b,shared_tokens,name_match,verdict,first_shared_date,last_shared_date
0I5O.L,BERG-B.ST,28,Bergman & Beving AB (publ),Bergman & Beving AB (publ),bergman beving publ,True,name_match,2012-10-01,2026-04-01
UBER,UT8.DE,27,"Uber Technologies, Inc.","Uber Technologies, Inc.",technologies uber,True,name_match,2017-10-01,2026-04-01
0IX0.L,GLO.PA,27,GL Events S.A.,GL Events S.A.,events gl,True,name_match,2013-04-01,2026-04-01
0JR2.L,KMI,27,"Kinder Morgan, Inc.","Kinder Morgan, Inc.",kinder morgan,True,name_match,2012-10-01,2026-04-01
0IPT.L,AKAST.OL,27,Akastor ASA,Akastor ASA,akastor,True,name_match,2014-10-01,2026-04-01
0KAK.L,OXY,27,Occidental Petroleum Corporation,Occidental Petroleum Corporation,occidental petroleum,True,name_match,2012-10-01,2025-07-01
0KAK.L,OXY-WT,27,Occidental Petroleum Corporation,Occidental Petroleum Corporation,occidental petroleum,True,name_match,2012-10-01,2025-07-01
0RS1.L,LUS1.DE,27,Lang & Schwarz AG,Lang & Schwarz AG,lang schwarz,True,name_match,2012-10-01,2026-04-01
0Q1F.L,CMC.DE,27,JPMorgan Chase & Co.,JPMorgan Chase & Co.,chase jpmorgan,True,name_match,2015-01-01,2025-07-01
TFII,TFII.TO,27,TFI International Inc.,TFI International Inc.,international tfi,True,name_match,2006-07-01,2026-04-01
RNL.DE,RNO.PA,27,Renault S.A.,Renault S.A.,renault,True,name_match,2009-10-01,2026-04-01
0DLI.L,ACOMO.AS,27,Acomo N.V.,Acomo N.V.,acomo,True,name_match,2013-04-01,2026-04-01
0URY.L,DML.TO,27,Denison Mines Corp.,Denison Mines Corp.,denison mines,True,name_match,2018-01-01,2026-04-01
COP,YCP.DE,27,ConocoPhillips,ConocoPhillips,conocophillips,True,name_match,2006-07-01,2016-04-01
ASTL,ASTL.TO,27,Algoma Steel Group Inc.,Algoma Steel Group Inc.,algoma steel,True,name_match,2012-10-01,2025-07-01
0F4O.L,LOTB.BR,27,Lotus Bakeries N.V.,Lotus Bakeries N.V.,bakeries lotus,True,name_match,2013-04-01,2026-04-01
0NY3.L,STF.PA,26,STEF S.a.,STEF S.a.,stef,True,name_match,2013-04-01,2025-10-01
RDEB.DE,REN.AS,26,RELX Plc,RELX Plc,relx,True,name_match,2013-04-01,2026-04-01
0O1O.L,VETO.PA,26,Vetoquinol S.A.,Vetoquinol S.A.,vetoquinol,True,name_match,2013-04-01,2025-10-01
TAP,TPX-B.TO,26,Molson Coors Beverage Company,Molson Coors Canada Inc.,coors molson,True,name_match,2011-01-01,2026-04-01
TAP-A,TPX-B.TO,26,Molson Coors Beverage Company,Molson Coors Canada Inc.,coors molson,True,name_match,2011-01-01,2026-04-01
0KAK.L,OPC.DE,26,Occidental Petroleum Corporation,Occidental Petroleum Corporation,occidental petroleum,True,name_match,2012-10-01,2025-07-01
0HDQ.L,SDG.PA,26,Synergie SE,Synergie SE,synergie,True,name_match,2013-04-01,2025-10-01
0HEC.L,AEP,26,"American Electric Power Company, Inc.","American Electric Power Company, Inc.",american electric power,True,name_match,2012-10-01,2026-01-01
0HEC.L,AEP.DE,26,"American Electric Power Company, Inc.",American Electric Power Co Inc,american electric power,True,name_match,2012-10-01,2024-04-01
VTA.AS,VTAS.L,26,Volta Finance Limited,Volta Finance Limited,finance volta,True,name_match,2008-07-01,2022-07-01
VTA.L,VTAS.L,26,Volta Finance Limited,Volta Finance Limited,finance volta,True,name_match,2008-07-01,2022-07-01
0O0E.L,BIG.PA,26,BigBen Interactive,BigBen Interactive,bigben interactive,True,name_match,2013-01-01,2025-07-01
ECO,OET.OL,26,Okeanis Eco Tankers Corp.,Okeanis Eco Tankers Corp.,eco okeanis tankers,True,name_match,2018-07-01,2026-04-01
0QSV.L,EKI.PA,26,Ekinops S.a.,Ekinops S.a.,ekinops,True,name_match,2013-04-01,2026-04-01
0JMU.L,TTR1.DE,26,technotrans SE,technotrans SE,technotrans,True,name_match,2012-04-01,2024-10-01
0OPJ.L,ABCA.PA,26,ABC arbitrage S.A.,ABC arbitrage S.A.,abc arbitrage,True,name_match,2012-10-01,2025-10-01
0II4.L,EQIX,26,"Equinix, Inc.","Equinix, Inc.",equinix,True,name_match,2013-10-01,2026-04-01
0MEL.L,DECB.BR,26,Deceuninck N.V.,Deceuninck N.V.,deceuninck,True,name_match,2013-04-01,2026-04-01
0E9V.L,EKT.DE,26,Energiekontor AG,Energiekontor AG,energiekontor,True,name_match,2013-04-01,2026-04-01
0O33.L,SBT.PA,26,Oeneo S.A.,Oeneo S.A.,oeneo,True,name_match,2013-01-01,2026-01-01
0GN6.L,ARG.PA,26,Argan S.A.,Argan S.A.,argan,True,name_match,2013-04-01,2026-04-01
0HHU.L,ARR,26,"ARMOUR Residential REIT, Inc.","ARMOUR Residential REIT, Inc.",armour reit residential,True,name_match,2012-10-01,2026-04-01
0DI7.L,AJAX.AS,26,AFC Ajax N.V.,AFC Ajax N.V.,afc ajax,True,name_match,2012-10-01,2025-10-01
0OR2.L,LNA.PA,26,LNA Santé S.A.,LNA Santé S.A.,lna sante,True,name_match,2013-04-01,2025-10-01
0F8V.L,AKW.PA,26,Akwel,Akwel,akwel,True,name_match,2013-04-01,2025-10-01
0DTF.L,BOI.PA,26,Boiron S.A.,Boiron S.A.,boiron,True,name_match,2013-04-01,2025-10-01
0OQ0.L,VAC.PA,26,Pierre et Vacances S.A.,Pierre et Vacances S.A.,et pierre vacances,True,name_match,2013-01-01,2026-01-01
0J7X.L,MBB.DE,26,Mbb Se,Mbb Se,mbb,True,name_match,2013-01-01,2026-04-01
0DZJ.L,CEN.PA,26,Groupe CRIT S.A.,Groupe CRIT S.A.,crit,True,name_match,2013-04-01,2025-10-01
0IPY.L,AUB.PA,26,Aubay S.A.,Aubay S.A.,aubay,True,name_match,2013-04-01,2025-10-01
STN,STN.TO,25,Stantec Inc.,Stantec Inc.,stantec,True,name_match,2006-07-01,2025-07-01
0F2S.L,LIN.PA,25,Linedata Services S.A.,Linedata Services S.A.,linedata services,True,name_match,2013-04-01,2025-04-01
0J5I.L,HLT,25,Hilton Worldwide Holdings Inc.,Hilton Worldwide Holdings Inc.,hilton worldwide,True,name_match,2016-01-01,2026-04-01
0QVW.L,ATEME.PA,25,Ateme S.A.,Ateme S.A.,ateme,True,name_match,2013-10-01,2025-10-01
0OA7.L,ASY.PA,25,Assystem S.A.,Assystem S.A.,assystem,True,name_match,2013-04-01,2025-10-01
0Q77.L,AB.PA,25,AB Science S.A.,AB Science S.A.,science,True,name_match,2013-04-01,2025-10-01
0N7N.L,CDA.PA,25,Compagnie des Alpes S.A.,Compagnie des Alpes S.A.,alpes compagnie des,True,name_match,2013-01-01,2026-01-01
BBVA,BVA.L,25,"Banco Bilbao Vizcaya Argentaria, S.A.","Banco Bilbao Vizcaya Argentaria, S.A.",argentaria banco bilbao vizcaya,True,name_match,2006-07-01,2026-01-01
0HVA.L,PIG.PA,25,Haulotte Group S.A.,Haulotte Group S.A.,haulotte,True,name_match,2013-04-01,2025-10-01
0W4N.L,FYB.DE,25,Formycon AG,Formycon AG,formycon,True,name_match,2014-04-01,2026-04-01
0VHA.L,SHOP,25,Shopify Inc.,Shopify Inc.,shopify,True,name_match,2014-01-01,2025-07-01
0VHA.L,SHOP.TO,25,Shopify Inc.,Shopify Inc.,shopify,True,name_match,2014-01-01,2025-07-01
0QAV.L,NANO.PA,25,Nanobiotix S.A.,Nanobiotix S.A.,nanobiotix,True,name_match,2013-04-01,2025-10-01
0HX7.L,ACET,25,"Adicet Bio, Inc.","Adicet Bio, Inc.",adicet bio,True,name_match,2019-10-01,2026-04-01
0NNU.L,NEDAP.AS,25,Nedap N.V.,Nedap N.V.,nedap,True,name_match,2013-04-01,2026-04-01
0HW0.L,KOA.OL,25,Kongsberg Automotive ASA,Kongsberg Automotive ASA,automotive kongsberg,True,name_match,2013-01-01,2024-10-01
0DTK.L,SAVE.PA,25,Savencia S.A.,Savencia S.A.,savencia,True,name_match,2013-04-01,2025-10-01
VOXR,VOXR.TO,25,Vox Royalty Corp.,Vox Royalty Corp.,royalty vox,True,name_match,2019-10-01,2026-04-01
SRE,SREA,25,Sempra,Sempra,sempra,True,name_match,2012-07-01,2026-04-01
0RVA.L,SMCP.PA,25,SMCP S.a.,SMCP S.a.,smcp,True,name_match,2012-10-01,2026-04-01
0ELV.L,GBT.PA,25,Guerbet S.A.,Guerbet S.A.,guerbet,True,name_match,2013-04-01,2025-10-01
0GX2.L,NRO.PA,25,Neurones S.A.,Neurones S.A.,neurones,True,name_match,2013-04-01,2025-10-01
REL.L,REN.AS,24,RELX Plc,RELX Plc,relx,True,name_match,2013-04-01,2025-04-01
RELX,REN.AS,24,RELX Plc,RELX Plc,relx,True,name_match,2013-04-01,2025-04-01
0OPN.L,ODET.PA,24,Compagnie de l'Odet,Compagnie de l'Odet,compagnie odet,True,name_match,2013-04-01,2025-10-01
WFG,WFG.TO,24,West Fraser Timber Co. Ltd.,West Fraser Timber Co. Ltd.,fraser timber west,True,name_match,2006-07-01,2025-07-01
0HM0.L,VGP.BR,24,Vgp N.V.,Vgp N.V.,vgp,True,name_match,2013-10-01,2026-04-01
BBVA,BOY.DE,24,"Banco Bilbao Vizcaya Argentaria, S.A.","Banco Bilbao Vizcaya Argentaria, S.A.",argentaria banco bilbao vizcaya,True,name_match,2006-07-01,2026-01-01
PREVA.AS,VALUE.AS,24,Value8 N.V.,Value8 N.V.,value8,True,name_match,2006-10-01,2026-04-01
0O27.L,HNL.DE,24,Hoenle AG,Hoenle AG,hoenle,True,name_match,2013-10-01,2026-04-01
0HCZ.L,ALS.DE,24,The Allstate Corporation,The Allstate Corporation,allstate,True,name_match,2012-10-01,2019-10-01
0MN5.L,SWP.PA,24,Sword Group S.E.,Sword Group S.E.,sword,True,name_match,2013-04-01,2025-10-01
0N9V.L,NAE.PA,24,North Atlantic Energies,North Atlantic Energies,atlantic energies north,True,name_match,2013-04-01,2025-10-01
BARC.L,BCY.DE,24,Barclays PLC,Barclays PLC,barclays,True,name_match,2006-10-01,2026-01-01
0IWV.L,VAN.BR,24,Van de Velde N.V.,Van de Velde N.V.,van velde,True,name_match,2013-04-01,2025-10-01
0R7T.L,TINC.BR,24,TINC N.V.,TINC N.V.,tinc,True,name_match,2013-10-01,2025-10-01
0OJJ.L,ALATI.PA,24,ACTIA Group S.A.,ACTIA Group S.A.,actia,True,name_match,2013-04-01,2025-10-01
0QOI.L,NP5.DE,24,Newron Pharmaceuticals S.p.A.,Newron Pharmaceuticals S.p.A.,newron pharmaceuticals,True,name_match,2013-04-01,2025-04-01
0OG6.L,SCHP.PA,24,Séché Environnement S.A.,Séché Environnement S.A.,environnement seche,True,name_match,2013-04-01,2025-10-01
0OGG.L,ALCAT.PA,24,S.A. Catana Group,S.A. Catana Group,catana,True,name_match,2013-01-01,2026-01-01
LSPD,LSPD.TO,24,Lightspeed Commerce Inc.,Lightspeed Commerce Inc.,commerce lightspeed,True,name_match,2018-01-01,2025-07-01
5EA.DE,ELAN,23,"Elanco Animal Health, Inc.",Elanco Animal Health Incorporated,animal elanco health,True,name_match,2017-10-01,2025-01-01
0HRS.L,CVS,23,CVS Health Corporation,CVS Health Corp.,cvs health,True,name_match,2013-01-01,2025-07-01
0HRS.L,CVS.DE,23,CVS Health Corporation,CVS Health Corporation,cvs health,True,name_match,2013-04-01,2025-07-01
0D1X.L,ALGIL.PA,23,Groupe Guillin S.A.,Groupe Guillin S.A.,guillin,True,name_match,2013-04-01,2025-10-01
0G5B.L,STO3.DE,23,Sto SE & Co. KGaA,Sto SE & Co. KGaA,sto,True,name_match,2014-04-01,2025-10-01
0QAG.L,IDL.PA,23,ID Logistics Group S.A.,ID Logistics Group S.A.,id logistics,True,name_match,2013-04-01,2025-10-01
0OB3.L,VLA.PA,23,Valneva SE,Valneva SE,valneva,True,name_match,2017-07-01,2026-04-01
AXJ.DE,EQH,23,"Equitable Holdings, Inc.","Equitable Holdings, Inc.",equitable,True,name_match,2017-04-01,2025-07-01
0DOL.L,B8FK.DE,23,Biofrontera AG,Biofrontera AG,biofrontera,True,name_match,2017-01-01,2026-01-01
0RNP.L,AVTX.AS,23,Avantium N.V.,Avantium N.V.,avantium,True,name_match,2012-10-01,2025-10-01
0J51.L,HPE,23,Hewlett Packard Enterprise Company,Hewlett Packard Enterprise Company,enterprise hewlett packard,True,name_match,2014-01-01,2025-07-01
0IUV.L,EC.PA,23,TotalEnergies EP Gabon S.A.,TotalEnergies EP Gabon S.A.,ep gabon totalenergies,True,name_match,2013-04-01,2025-04-01
4PN.DE,CARR,23,Carrier Global Corp.,Carrier Global Corporation,carrier global,True,name_match,2019-01-01,2026-01-01
0RWM.L,ADE.DE,23,Bitcoin Group SE,Bitcoin Group SE,bitcoin,True,name_match,2013-04-01,2025-10-01
0JSU.L,SIP.BR,23,Sipef N.V.,Sipef N.V.,sipef,True,name_match,2013-04-01,2025-10-01
0I4T.L,CRTO,23,Criteo S.A.,Criteo S.A.,criteo,True,name_match,2016-01-01,2025-07-01
0RHT.L,SIFG.AS,22,Sif Holding N.V.,Sif Holding N.V.,sif,True,name_match,2014-10-01,2026-04-01
0OCQ.L,TNG.PA,22,Transgene S.A.,Transgene S.A.,transgene,True,name_match,2012-10-01,2025-10-01
ERO,ERO.TO,22,Ero Copper Corp.,Ero Copper Corp.,copper ero,True,name_match,2016-10-01,2026-04-01
0RUJ.L,ALDLT.PA,22,Delta Plus Group,Delta Plus Group,delta plus,True,name_match,2013-04-01,2025-10-01
0N2Q.L,BIJ.DE,21,Bijou Brigitte modische Accessoires AG,Bijou Brigitte modische Accessoires AG,accessoires bijou brigitte modische,True,name_match,2014-04-01,2025-10-01
0RD8.L,XIOR.BR,21,Xior Student Housing N.V.,Xior Student Housing N.V.,housing student xior,True,name_match,2016-01-01,2025-04-01
PRN.TO,PROF,21,Profound Medical Corp.,Profound Medical Corp.,medical profound,True,name_match,2014-07-01,2025-04-01
0K2K.L,TPX-B.TO,21,Molson Coors Beverage Company,Molson Coors Canada Inc.,coors molson,True,name_match,2012-10-01,2026-04-01
0QAU.L,VMX.PA,21,Verimatrix S.A.,Verimatrix S.A.,verimatrix,True,name_match,2013-04-01,2026-04-01
GFL,GFL.TO,21,GFL Environmental Inc.,GFL Environmental Inc.,environmental gfl,True,name_match,2018-01-01,2025-10-01
0HGC.L,APA,21,APA Corporation,APA Corporation,apa,True,name_match,2012-10-01,2026-01-01
0UWL.L,FRU.TO,21,Freehold Royalties Ltd.,Freehold Royalties Ltd.,freehold royalties,True,name_match,2019-01-01,2026-04-01
0RH8.L,NYR.BR,21,Nyrstar N.V.,Nyrstar N.V.,nyrstar,True,name_match,2014-04-01,2025-10-01
BNP.DE,BNP.PA,21,BNP Paribas S.A.,BNP Paribas S.A.,bnp paribas,True,name_match,2003-10-01,2026-04-01
0QW7.L,VLTSA.PA,21,Voltalia S.A.,Voltalia S.A.,voltalia,True,name_match,2013-10-01,2025-10-01
0N66.L,AOF.DE,20,ATOSS Software AG,ATOSS Software AG,atoss software,True,name_match,2009-10-01,2026-04-01
0L9F.L,STWD,20,"Starwood Property Trust, Inc.","Starwood Property Trust, Inc.",property starwood trust,True,name_match,2021-01-01,2026-01-01
0LNT.L,FUR.AS,20,Fugro N.V.,Fugro N.V.,fugro,True,name_match,2013-04-01,2026-04-01
TPG,TPGXL,20,TPG Inc.,TPG Inc.,tpg,True,name_match,2021-07-01,2026-04-01
HEIA.AS,HEIO.AS,20,Heineken N.V.,Heineken Holding N.V.,heineken,True,name_match,2010-04-01,2022-04-01
0RA9.L,ABVX.PA,20,Abivax S.A.,Abivax S.A.,abivax,True,name_match,2015-04-01,2025-10-01
0OB3.L,VALN,20,Valneva SE,Valneva SE,valneva,True,name_match,2017-07-01,2025-07-01
0HCB.L,185.DE,20,Alcoa Corporation,Alcoa Corporation,alcoa,True,name_match,2015-01-01,2025-07-01
0HCB.L,AA,20,Alcoa Corporation,Alcoa Corporation,alcoa,True,name_match,2015-10-01,2026-04-01
BBUC,BBUC.TO,20,Brookfield Business Corporation,Brookfield Business Corporation,brookfield business,True,name_match,2020-10-01,2026-04-01
0V9D.L,NXE.TO,20,NexGen Energy Ltd.,NexGen Energy Ltd.,energy nexgen,True,name_match,2021-01-01,2026-04-01
0J51.L,2HP.DE,20,Hewlett Packard Enterprise Company,Hewlett Packard Enterprise Company,enterprise hewlett packard,True,name_match,2014-01-01,2024-07-01
DCBO,DCBO.TO,20,Docebo Inc.,Docebo Inc.,docebo,True,name_match,2018-01-01,2025-04-01
1QZ.DE,COIN,20,"Coinbase Global, Inc.","Coinbase Global, Inc.",coinbase global,True,name_match,2020-10-01,2025-07-01
EQNR,EQNR.OL,20,Equinor ASA,Equinor ASA,equinor,True,name_match,2006-10-01,2026-04-01
0UYN.L,GOLD.TO,20,GoldMining Inc.,GoldMining Inc.,goldmining,True,name_match,2021-04-01,2026-04-01
0J66.L,HST,20,"Host Hotels & Resorts, Inc.","Host Hotels & Resorts, Inc.",host hotels resorts,True,name_match,2021-01-01,2026-04-01
HIVE,HIVE.TO,20,HIVE Digital Technologies Ltd.,HIVE Digital Technologies Ltd.,digital hive technologies,True,name_match,2011-01-01,2026-01-01
0QW0.L,ARGX.BR,20,argenx SE,argenx SE,argenx,True,name_match,2014-04-01,2023-10-01
0Q76.L,CBOT.PA,20,CBo Territoria S.A.,CBo Territoria S.A.,cbo territoria,True,name_match,2012-10-01,2025-04-01
0R3M.L,VVY.AS,19,Vivoryon Therapeutics N.V.,Vivoryon Therapeutics N.V.,therapeutics vivoryon,True,name_match,2014-04-01,2026-04-01
0RDI.L,VIT-B.ST,19,Vitec Software Group AB (publ),Vitec Software Group AB (publ),publ software vitec,True,name_match,2021-07-01,2026-04-01
0ABJ.L,ALLEI.ST,19,Alleima AB (publ),Alleima AB (publ),alleima publ,True,name_match,2021-01-01,2026-04-01
BLCO,BLCO.TO,19,Bausch + Lomb Corporation,Bausch + Lomb Corporation,bausch lomb,True,name_match,2020-10-01,2025-07-01
0RP0.L,TKO.PA,19,Tikehau Capital,Tikehau Capital,capital tikehau,True,name_match,2015-10-01,2026-04-01
0V9D.L,NXE,19,NexGen Energy Ltd.,NexGen Energy Ltd.,energy nexgen,True,name_match,2020-10-01,2026-04-01
RIO,RIO1.DE,19,Rio Tinto Group,Rio Tinto Group,rio tinto,True,name_match,2013-04-01,2024-10-01
IVA,IVA.PA,19,Inventiva S.A.,Inventiva S.A.,inventiva,True,name_match,2015-10-01,2025-04-01
IMB.L,ITB.DE,19,Imperial Brands PLC,Imperial Brands PLC,brands imperial,True,name_match,1991-07-01,2025-01-01
0LD9.L,TRGP,18,Targa Resources Corp.,Targa Resources Corp.,resources targa,True,name_match,2012-10-01,2026-04-01
0QYN.L,BTO.TO,18,B2Gold Corp.,B2Gold Corp.,b2gold,True,name_match,2013-01-01,2026-04-01
TLRY,TLRY.TO,18,"Tilray Brands, Inc.","Tilray Brands, Inc.",brands tilray,True,name_match,2011-10-01,2017-10-01
0Q4C.L,GSC1.DE,18,Gesco AG,Gesco AG,gesco,True,name_match,2019-10-01,2026-01-01
BCS,BCY.DE,18,Barclays PLC,Barclays PLC,barclays,True,name_match,2006-04-01,2026-04-01
0L8A.L,SOT.DE,18,The Southern Company,Southern Company,southern,True,name_match,2012-10-01,2023-01-01
0R6H.L,CPINV.BR,17,Care Property Invest S.A.,Care Property Invest S.A.,care invest property,True,name_match,2013-01-01,2026-01-01
2KD.DE,KMI,17,"Kinder Morgan, Inc.","Kinder Morgan, Inc.",kinder morgan,True,name_match,2009-10-01,2025-07-01
0K4C.L,NRA.DE,17,"NRG Energy, Inc.","NRG Energy, Inc.",energy nrg,True,name_match,2013-01-01,2025-01-01
0A1S.L,2OY.DE,17,Dow Inc.,Dow Inc.,dow,True,name_match,2022-04-01,2026-04-01
NVJP.DE,UMI.BR,17,Umicore S.A.,Umicore S.A.,umicore,True,name_match,2013-04-01,2026-04-01
4PG.DE,OTIS,17,Otis Worldwide Corporation,Otis Worldwide Corporation,otis worldwide,True,name_match,2019-10-01,2025-07-01
TFPM,TFPM.TO,17,Triple Flag Precious Metals Corp.,Triple Flag Precious Metals Corp.,flag metals precious triple,True,name_match,2018-10-01,2026-04-01
0R9T.L,EQS.PA,17,Equasens S.A.,Equasens S.A.,equasens,True,name_match,2016-04-01,2024-04-01
0GBU.L,STORY-B.ST,17,Storytel AB (publ),Storytel AB (publ),publ storytel,True,name_match,2015-07-01,2026-04-01
0RL4.L,CAT-A.ST,17,Catella AB Class B,Catella AB (publ),catella,True,name_match,2013-01-01,2026-04-01
0RL4.L,CAT-B.ST,17,Catella AB Class B,Catella AB (publ),catella,True,name_match,2013-01-01,2026-04-01
0QZA.L,COP,17,ConocoPhillips,ConocoPhillips,conocophillips,True,name_match,2021-01-01,2025-10-01
0YP5.L,1N8.DE,16,Adyen N.V.,Adyen N.V.,adyen,True,name_match,2014-10-01,2026-04-01
EPRX,EPRX.TO,16,Eupraxia Pharmaceuticals Inc.,Eupraxia Pharmaceuticals Inc.,eupraxia pharmaceuticals,True,name_match,2019-10-01,2025-04-01
0JSZ.L,LADR,16,Ladder Capital Corp,Ladder Capital Corp,capital ladder,True,name_match,2021-01-01,2026-01-01
RIO,RIO.L,16,Rio Tinto Group,Rio Tinto Group,rio tinto,True,name_match,2013-04-01,2024-10-01
0OPY.L,PARRO.PA,16,Parrot S.A.,Parrot S.A.,parrot,True,name_match,2014-10-01,2026-04-01
0FH7.L,OHB.DE,15,OHB SE,OHB SE,ohb,True,name_match,2021-01-01,2026-04-01
0KRX.L,PRH,15,"Prudential Financial, Inc.","Prudential Financial, Inc. 5.95",financial prudential,True,name_match,2016-01-01,2025-07-01
0KRX.L,PRU,15,"Prudential Financial, Inc.","Prudential Financial, Inc.",financial prudential,True,name_match,2016-01-01,2025-07-01
0QZP.L,BBD-A.TO,15,Bombardier Inc.,Bombardier Inc.,bombardier,True,name_match,2013-01-01,2026-01-01
0QZP.L,BBD-B.TO,15,Bombardier Inc.,Bombardier Inc.,bombardier,True,name_match,2013-01-01,2026-01-01
NANO.PA,NBTX,15,Nanobiotix S.A.,Nanobiotix S.A.,nanobiotix,True,name_match,2014-04-01,2025-10-01
AHLA.DE,BABA,15,Alibaba Group Holding Limited,Alibaba Group Holding Limited,alibaba,True,name_match,2013-01-01,2025-07-01
0MTP.L,IDEX.OL,15,IDEX Biometrics ASA,IDEX Biometrics ASA,biometrics idex,True,name_match,2021-01-01,2026-04-01
0A1S.L,DOW,14,Dow Inc.,Dow Inc.,dow,True,name_match,2022-04-01,2025-07-01
0HXW.L,C9F.DE,14,"Chipotle Mexican Grill, Inc.","Chipotle Mexican Grill, Inc.",chipotle grill mexican,True,name_match,2012-10-01,2016-04-01
0KBI.L,KBX.DE,14,Knorr-Bremse AG,Knorr-Bremse AG,bremse knorr,True,name_match,2017-01-01,2026-01-01
0QAV.L,NBTX,14,Nanobiotix S.A.,Nanobiotix S.A.,nanobiotix,True,name_match,2014-04-01,2025-10-01
ELC,ENJ,14,"Entergy Louisiana, LLC COLLATERAL TR MT","Entergy New Orleans, LLC",entergy,True,name_match,2006-07-01,2012-04-01
ELC,ENO,14,"Entergy Louisiana, LLC COLLATERAL TR MT","Entergy New Orleans, LLC",entergy,True,name_match,2006-07-01,2012-04-01
0NMK.L,VWSB.DE,14,Vestas Wind Systems A/S,Vestas Wind Systems A/S,systems vestas wind,True,name_match,2022-04-01,2026-01-01
BARC.L,BCS,14,Barclays PLC,Barclays PLC,barclays,True,name_match,2005-04-01,2016-01-01
0MV8.L,VANTI.PA,14,Vantiva S.A.,Vantiva S.A.,vantiva,True,name_match,2013-04-01,2026-04-01
FG,FGN,14,"F&G Annuities & Life, Inc.","F&G Annuities & Life, Inc.",annuities life,True,name_match,2016-01-01,2026-04-01
0NDP.L,MLP.DE,13,MLP SE,MLP SE,mlp,True,name_match,2015-01-01,2026-04-01
0RL9.L,PCZ.DE,13,ProCredit Holding AG & Co. KGaA,ProCredit Holding AG & Co. KGaA,procredit,True,name_match,2012-10-01,2026-04-01
0RA9.L,ABVX,13,Abivax S.A.,Abivax S.A.,abivax,True,name_match,2015-04-01,2024-10-01
0OQ2.L,ALSOG.PA,13,Sogeclair S.A.,Sogeclair S.A.,sogeclair,True,name_match,2019-10-01,2025-10-01
0QV6.L,HRPK.DE,13,7C Solarparken AG,7C Solarparken AG,7c solarparken,True,name_match,2015-04-01,2025-04-01
0QF7.L,DBAN.DE,13,Deutsche Beteiligungs AG,Deutsche Beteiligungs AG,beteiligungs deutsche,True,name_match,2009-10-01,2025-01-01
ABVX,ABVX.PA,12,Abivax S.A.,Abivax S.A.,abivax,True,name_match,2014-10-01,2022-04-01
0R2O.L,FCX,12,Freeport-McMoRan Inc.,Freeport-McMoRan Inc.,freeport mcmoran,True,name_match,2012-10-01,2026-04-01
0ZQ7.L,INS.DE,12,Instone Real Estate Group SE,Instone Real Estate Group SE,estate instone real,True,name_match,2017-01-01,2026-04-01
0R53.L,ELTEL.ST,12,Eltel AB (publ),Eltel AB (publ),eltel publ,True,name_match,2022-04-01,2025-10-01
0HTF.L,BNOR.OL,12,BlueNord ASA,BlueNord ASA,bluenord,True,name_match,2022-01-01,2026-01-01
0HF6.L,AMP,12,"Ameriprise Financial, Inc.","Ameriprise Financial, Inc.",ameriprise financial,True,name_match,2021-04-01,2026-04-01
BEPC,BEPC.TO,12,Brookfield Renewable Corporation,Brookfield Renewable Corporation,brookfield renewable,True,name_match,2018-01-01,2026-04-01
0GJS.L,ALXIL.PA,12,Xilam Animation,Xilam Animation,animation xilam,True,name_match,2014-10-01,2025-04-01
0RNK.L,IVA,12,Inventiva S.A.,Inventiva S.A.,inventiva,True,name_match,2015-10-01,2025-04-01
0RNK.L,IVA.PA,12,Inventiva S.A.,Inventiva S.A.,inventiva,True,name_match,2015-10-01,2025-04-01
BIPC,BIPC.TO,12,Brookfield Infrastructure Corporation,Brookfield Infrastructure Corporation,brookfield infrastructure,True,name_match,2018-07-01,2026-04-01
4BB.L,88Q.DE,11,4basebio PLC,4basebio PLC,4basebio,True,name_match,2019-10-01,2024-10-01
AQN,AQNB,11,Algonquin Power & Utilities Corp.,Algonquin Power & Utilities Corp.,algonquin power utilities,True,name_match,2018-01-01,2026-04-01
0NWC.L,YSN.DE,11,secunet Security Networks AG,secunet Security Networks AG,networks secunet security,True,name_match,2018-10-01,2026-04-01
0SAY.L,DWS.DE,10,DWS Group GmbH & Co. KGaA,DWS Group GmbH & Co. KGaA,dws,True,name_match,2017-10-01,2026-04-01
0EOF.L,HEX.OL,10,Hexagon Composites ASA,Hexagon Composites ASA,composites hexagon,True,name_match,2013-07-01,2026-01-01
0KDU.L,NXH,10,"Neighborhood Intelligence, Inc. Common Stock","Neighborhood Intelligence, Inc. Common Stock",intelligence neighborhood,True,name_match,2023-10-01,2026-04-01
0UKH.L,BMO.TO,10,Bank of Montreal,Bank of Montreal,bank montreal,True,name_match,2013-04-01,2026-07-01
ARIS,ARIS.TO,10,Aris Mining Corporation,Aris Mining Corporation,aris mining,True,name_match,2010-04-01,2026-01-01
0RGB.L,ORES.ST,10,Investment AB Öresund (publ),Investment AB Öresund (publ),investment oresund publ,True,name_match,2015-01-01,2026-04-01
0RUM.L,AEIN.DE,10,Allgeier SE,Allgeier SE,allgeier,True,name_match,2014-07-01,2026-04-01
CADLR.OL,CDLR,9,Cadeler A/S,Cadeler A/S,cadeler,True,name_match,2023-01-01,2026-01-01
0R28.L,NEM,8,Newmont Corporation,Newmont Corporation,newmont,True,name_match,2012-10-01,2023-07-01
